Random_Number_1	Random_Number_2
0.109912	0.288527
0.445045	0.441054
0.467657	0.424628
0.432153	0.83795
0.838895	0.803139
0.430395	0.0639011
0.307851	0.114889
0.0833664	0.482272
0.930499	0.920745
0.702603	0.77287
0.93127	0.149117
0.955961	0.46978
0.243943	0.404857
0.374749	0.66815
0.0776508	0.175162
0.0166859	0.898921
0.0739998	0.134547
0.27337	0.568932
0.85074	0.66944
0.992275	0.942658
0.28651	0.945131
0.250009	0.254013
0.0826539	0.497591
0.134412	0.582887
0.124955	0.561299
0.536546	0.51177
0.618564	0.528526
0.911774	0.174349
0.950703	0.304756
0.908978	0.650154
0.394873	0.537272
0.258826	0.733363
0.0992721	0.62984
0.913151	0.278337
0.175291	0.218291
0.479702	0.508797
0.163646	0.354508
0.306354	0.0822676
0.209338	0.391277
0.418003	0.176326
0.10332	0.0530242
0.518941	0.38408
0.498018	0.196144
0.404263	0.111094
0.0966783	0.38197
0.903352	0.338019
0.964846	0.797071
0.387931	0.0576388
0.648962	0.792633
0.510238	0.71736
0.888664	0.751505
0.176067	0.667519
0.236001	0.205012
0.584103	0.285586
0.929569	0.229936
0.277672	0.935954
0.518494	0.0906833
0.520867	0.517825
0.0678839	0.188196
0.909126	0.830996
0.394786	0.171596
0.535227	0.341851
0.608731	0.658052
0.0406175	0.0598775
0.329199	0.362768
0.603776	0.0665284
0.35502	0.265983
0.109518	0.908763
0.399049	0.103219
0.0824977	0.316565
0.938902	0.115176
0.880718	0.210635
0.0734913	0.119377
0.597277	0.180167
0.39165	0.0581263
0.0747994	0.32906
0.436745	0.543907
0.303975	0.182612
0.395701	0.764896
0.0378577	0.362004
0.595071	0.730067
0.0626666	0.774501
0.25858	0.479316
0.0174248	0.295789
0.517087	0.0692634
0.189507	0.254154
0.489983	0.228688
0.745079	0.0213025
0.260764	0.771308
0.293081	0.609208
0.578955	0.819255
0.2298	0.865792
0.651562	0.463429
0.0993483	0.0877067
0.596767	0.417842
0.0652797	0.220813
0.333422	0.484466
0.552516	0.0959207
0.743765	0.0158185
0.220967	0.612745
0.17053	0.474137
0.514789	0.177401
0.293385	0.124992
0.198275	0.835818
0.558943	0.860288
0.973475	0.913165
0.17157	0.0134205
0.0585968	0.933807
0.479528	0.79637
0.680711	0.492997
0.431186	0.649784
0.412121	0.127745
0.213961	0.408393
0.507553	0.0321081
0.700732	0.766288
0.0523233	0.90536
0.8456	0.227647
0.889726	0.375865
0.19493	0.793065
0.079141	0.930923
0.467947	0.76202
0.283548	0.724287
0.0304514	0.821092
0.967484	0.0644001
0.353501	0.318428
0.243214	0.908858
0.214951	0.161923
0.658854	0.97377
0.544306	0.566485
0.147195	0.0672871
0.266785	0.862225
0.186467	0.502935
0.532713	0.176103
0.591859	0.472871
0.0878378	0.0917677
0.182257	0.270367
0.108481	0.892245
0.871038	0.302644
0.813802	0.0811509
0.479963	0.0753167
0.962393	0.922921
0.0320139	0.332666
0.839289	0.281693
0.864525	0.685727
0.214213	0.548795
0.924027	0.964601
0.653136	0.839918
0.631733	0.439503
0.597026	0.192
0.915447	0.615336
0.297738	0.777367
0.458753	0.658418
0.0674523	0.434853
0.0863146	0.0856486
0.0284379	0.0189904
0.188197	0.188362
0.425854	0.812175
0.0477299	0.230976
0.614223	0.341523
0.370335	0.549654
0.284432	0.631486
0.817486	0.807343
0.414699	0.318301
0.775483	0.273641
0.473853	0.340536
0.7989	0.462106
0.610169	0.173283
0.210972	0.478989
0.476595	0.15036
0.683467	0.881913
0.984667	0.440334
0.255073	0.457808
0.209367	0.264025
0.750649	0.922025
0.580735	0.362172
0.596576	0.26082
0.475483	0.151496
0.345822	0.27035
0.672648	0.563396
0.264508	0.314593
0.436545	0.93487
0.984352	0.441517
0.822995	0.687853
0.401221	0.15395
0.198208	0.218929
0.747362	0.950122
0.170043	0.955817
0.911651	0.607409
0.314274	0.220868
0.402375	0.247757
0.526487	0.712801
0.296285	0.134628
0.704923	0.291915
0.895588	0.583563
0.0920414	0.0808379
0.812146	0.30661
0.390713	0.0118875
0.300374	0.558624
0.377606	0.502482
0.272216	0.556393
0.354569	0.257005
0.715793	0.275246
0.226298	0.821826
0.747701	0.0167394
0.969941	0.307399
0.301318	0.0847028
0.161828	0.820418
0.534761	0.781745
0.363755	0.882448
0.405717	0.442006
0.600191	0.88675
0.457302	0.443402
0.895019	0.357817
0.138312	0.898261
0.309104	0.633784
0.680227	0.926353
0.0112855	0.919836
0.860914	0.594023
0.931583	0.18981
0.345686	0.406254
0.867543	0.901966
0.0946134	0.233714
0.609428	0.972592
0.135913	0.393293
0.745708	0.414484
0.663936	0.215151
0.555471	0.659703
0.176358	0.264559
0.65612	0.113385
0.20858	0.150163
0.0154183	0.0350998
0.642474	0.364702
0.509213	0.883892
0.592971	0.587662
0.383159	0.421901
0.702949	0.754931
0.216311	0.34089
0.989416	0.429438
0.64445	0.147807
0.603713	0.978712
0.880656	0.952152
0.592172	0.22441
0.145243	0.705656
0.121474	0.0864454
0.310945	0.948973
0.943912	0.44669
0.509748	0.682197
0.604668	0.0982128
0.0868568	0.637493
0.296334	0.389873
0.725376	0.500537
0.492193	0.789779
0.491959	0.811126
0.171448	0.404358
0.0157298	0.268361
0.984187	0.885504
0.878453	0.182096
0.670133	0.660797
0.321305	0.354034
0.571017	0.245731
0.218573	0.291661
0.0656099	0.00916711
0.302312	0.889193
0.782081	0.716194
0.674011	0.521059
0.852454	0.421331
0.662167	0.934626
0.320705	0.142976
0.294217	0.448538
0.295769	0.728876
0.656188	0.502416
0.507333	0.655853
0.402405	0.452415
0.0331633	0.545656
0.181397	0.281681
0.103167	0.78877
0.932311	0.704241
0.572168	0.00391306
0.0456844	0.371579
0.981945	0.491614
0.82416	0.973225
0.29104	0.47079
0.174014	0.67617
0.378051	0.0254195
0.24582	0.0640122
0.740557	0.233343
0.520558	0.431755
0.215568	0.88262
0.815741	0.514506
0.675095	0.605684
0.886289	0.88865
0.242607	0.642351
0.169096	0.547871
0.092905	0.553776
0.842859	0.0490509
0.697761	0.686035
0.894046	0.151667
0.884529	0.481061
0.100063	0.616284
0.380716	0.178777
0.248748	0.825349
0.886799	0.67081
0.0439003	0.290056
0.526973	0.363027
0.467192	0.553851
0.896309	0.504542
0.26995	0.020266
0.945945	0.146481
0.800671	0.970459
0.731166	0.803658
0.906835	0.145414
0.79975	0.630036
0.204854	0.625784
0.240931	0.529749
0.717375	0.210916
0.668172	0.962693
0.417359	0.857074
0.757771	0.9095
0.887382	0.191261
0.709713	0.0894017
0.937564	0.146991
0.182655	0.39494
0.25926	0.779962
0.568023	0.792544
0.750063	0.503096
0.835033	0.513455
0.238937	0.181111
0.734059	0.206067
0.762617	0.358351
0.670909	0.468602
0.572155	0.709208
0.333601	0.75481
0.0743953	0.380476
0.819183	0.217671
0.217177	0.834157
0.392633	0.812351
0.914566	0.0353886
0.220342	0.371767
0.0810345	0.229169
0.825019	0.959213
0.390974	0.198452
0.183714	0.585793
0.899482	0.0964435
0.767956	0.950023
0.815675	0.346609
0.954669	0.805164
0.383095	0.95774
0.729219	0.164548
0.934792	0.148351
0.863813	0.920005
0.615248	0.661202
0.250439	0.483156
0.854833	0.277321
0.123434	0.907557
0.466953	0.340954
0.457048	0.281515
0.146592	0.480932
0.538971	0.0302919
0.398079	0.296967
0.130141	0.313109
0.335424	0.440578
0.635488	0.758969
0.288091	0.626305
0.485131	0.709428
0.00416069	0.747428
0.047439	0.768789
0.116043	0.0732319
0.0604456	0.803796
0.263697	0.305139
0.286382	0.119347
0.644417	0.974862
0.868434	0.992139
0.829464	0.0854162
0.349875	0.190017
0.960197	0.82114
0.131542	0.515283
0.57549	0.834342
0.947055	0.589078
0.956402	0.292977
0.873373	0.735005
0.539962	0.581336
0.859932	0.749104
0.419827	0.326928
0.827968	0.31889
0.903685	0.114495
0.637264	0.165909
0.400075	0.368158
0.913321	0.387501
0.783288	0.578481
0.287561	0.0421613
0.668471	0.789703
0.478319	0.843175
0.572977	0.691129
0.310488	0.590103
0.549148	0.98421
0.936693	0.200907
0.450049	0.513476
0.678735	0.285887
0.0824269	0.592294
0.125464	0.963504
0.422432	0.61823
0.772656	0.687245
0.15185	0.677637
0.0187363	0.34045
0.60915	0.0185315
0.198484	0.0874789
0.0013696	0.726796
0.467755	0.329757
0.501416	0.270246
0.167618	0.586445
0.180543	0.184886
0.780934	0.388295
0.795983	0.753487
0.701004	0.886034
0.799025	0.0994863
0.830585	0.544531
0.671183	0.953728
0.0324085	0.0328782
0.375922	0.729595
0.603974	0.538538
0.371498	0.112088
0.387904	0.110809
0.689692	0.204055
0.0368798	0.49799
0.954762	0.301912
0.448306	0.0808822
0.104008	0.0116417
0.367162	0.953896
0.921595	0.0219968
0.33486	0.337529
0.23184	0.47472
0.106206	0.951378
0.500997	0.438486
0.987082	0.678032
0.835893	0.256515
0.726609	0.262517
0.834295	0.33425
0.495831	0.0398067
0.650109	0.264531
0.0747006	0.494264
0.0403719	0.336864
0.143581	0.755745
0.902971	0.454922
0.796207	0.444622
0.514915	0.91459
0.323691	0.731216
0.475552	0.811773
0.434387	0.128099
0.933968	0.326022
0.19697	0.456733
0.583066	0.281438
0.595611	0.29533
0.572968	0.253166
0.258339	0.20912
0.161195	0.187317
0.126691	0.0641506
0.499662	0.239989
0.3196	0.49709
0.849475	0.809722
0.87437	0.267585
0.308535	0.651213
0.787549	0.805073
0.590992	0.149886
0.705094	0.522018
0.285539	0.645974
0.405337	0.0724203
0.771756	0.0587762
0.0307845	0.0890702
0.123977	0.892414
0.215911	0.690822
0.290864	0.919251
0.498266	0.843533
0.0173258	0.803345
0.556382	0.97548
0.194352	0.582975
0.00221393	0.692688
0.612666	0.642361
0.744225	0.440858
0.72181	0.624053
0.920283	0.541484
0.318661	0.68053
0.609195	0.221521
0.252844	0.685134
0.230426	0.00745442
0.828748	0.3035
0.318623	0.0475497
0.712446	0.207013
0.0120199	0.915404
0.594335	0.396035
0.385004	0.829788
0.85554	0.0429664
0.437897	0.0238702
0.957985	0.796127
0.731766	0.726966
0.259554	0.338981
0.895324	0.214132
0.171982	0.250324
0.78232	0.465028
0.922683	0.392659
0.182555	0.692822
0.403622	0.958097
0.742482	0.728117
0.0415664	0.0435394
0.8183	0.747866
0.30021	0.62753
0.804244	0.086199
0.246105	0.851863
0.344537	0.529939
0.0749552	0.557746
0.387148	0.697732
0.78301	0.824839
0.569472	0.033072
0.283568	0.848016
0.0335971	0.860031
0.561612	0.884685
0.762806	0.616122
0.20785	0.952602
0.490128	0.573642
0.981736	0.181219
0.929929	0.211487
0.0698448	0.196447
0.579763	0.764854
0.192782	0.740326
0.182536	0.505839
0.0219734	0.870354
0.471244	0.442361
0.563234	0.327738
0.855083	0.562771
0.274695	0.0911957
0.318204	0.329649
0.0194769	0.824371
0.681591	0.554282
0.806406	0.194324
0.658572	0.512152
0.228208	0.899553
0.366431	0.590574
0.302531	0.900948
0.250918	0.498577
0.543695	0.992701
0.404319	0.0359097
0.635841	0.993675
0.13197	0.434944
0.642847	0.651015
0.288625	0.0192833
0.758043	0.763784
0.641518	0.552927
0.23971	0.965503
0.720541	0.776983
0.0718164	0.438246
0.680685	0.750304
0.0183947	0.684729
0.523089	0.518529
0.723942	0.493002
0.2382	0.0847173
0.768992	0.218092
0.196267	0.0417825
0.869204	0.82086
0.230186	0.783623
0.23027	0.224291
0.0911521	0.347561
0.0882207	0.689042
0.359231	0.859056
0.960716	0.691447
0.268446	0.486289
0.103572	0.272767
0.835108	0.558144
0.916416	0.152023
0.943909	0.853591
0.821061	0.501112
0.518891	0.30581
0.805942	0.209162
0.110985	0.532066
0.695748	0.616929
0.176261	0.371275
0.256734	0.426151
0.494554	0.986981
0.0247313	0.694597
0.424684	0.819735
0.0705594	0.145174
0.75314	0.808725
0.762325	0.874925
0.289567	0.67096
0.788613	0.290447
0.747699	0.24975
0.844741	0.0484587
0.402532	0.880861
0.705017	0.433942
0.331077	0.727478
0.737599	0.619618
0.0407698	0.179887
0.780604	0.618234
0.356084	0.0872604
0.842778	0.128449
0.947293	0.142784
0.885399	0.55737
0.916813	0.922152
0.540354	0.467947
0.564824	0.493764
0.924281	0.549337
0.696373	0.375551
0.546177	0.526316
0.781908	0.513808
0.652932	0.272265
0.372178	0.0348462
0.493204	0.259119
0.913337	0.0218264
0.399063	0.64187
0.828599	0.530577
0.0517797	0.183127
0.646133	0.981495
0.193868	0.084598
0.785096	0.995195
0.0353344	0.424702
0.868396	0.651921
0.681075	0.658185
0.233045	0.249568
0.103919	0.103473
0.0639393	0.858267
0.682388	0.359585
0.378782	0.196697
0.437073	0.72164
0.0281543	0.2037
0.29073	0.784016
0.814447	0.892151
0.758378	0.0930569
0.617503	0.299051
0.370058	0.478895
0.416362	0.0711547
0.741895	0.458091
0.895482	0.125701
0.972403	0.852908
0.570667	0.699691
0.0219575	0.451379
0.636551	0.564545
0.486645	0.421197
0.805783	0.859182
0.0187393	0.198873
0.75271	0.679144
0.351245	0.915131
0.944326	0.726071
0.999796	0.272122
0.995126	0.0403101
0.719033	0.194745
0.665873	0.98623
0.348474	0.0876507
0.53002	0.662352
0.637041	0.186391
0.22681	0.552963
0.826851	0.128677
0.826693	0.804177
0.468924	0.448041
0.173724	0.979815
0.0456222	0.712149
0.150847	0.941091
0.867975	0.290809
0.087935	0.447571
0.8263	0.237136
0.370606	0.215395
0.1157	0.732315
0.205468	0.247197
0.112104	0.956415
0.980392	0.681399
0.526961	0.776577
0.428505	0.30079
0.160629	0.739495
0.45738	0.996697
0.999518	0.931659
0.283176	0.199813
0.0142676	0.608056
0.0164267	0.835995
0.877996	0.185412
0.18596	0.121969
0.529989	0.598994
0.911419	0.987056
0.412928	0.767192
0.812775	0.878695
0.0546771	0.517238
0.672538	0.871151
0.488427	0.917471
0.839422	0.519081
0.903727	0.77075
0.260688	0.611741
0.706279	0.161539
0.0590202	0.429108
0.932739	0.173228
0.0647448	0.286113
0.453853	0.261939
0.289072	0.653736
0.673721	0.898508
0.0712635	0.245073
0.787128	0.910861
0.631515	0.0194436
0.408637	0.871742
0.274385	0.233755
0.951681	0.964494
0.465117	0.101851
0.036903	0.215203
0.633077	0.28991
0.6895	0.220538
0.897113	0.738555
0.218882	0.972266
0.641448	0.505615
0.941351	0.390058
0.76422	0.466952
0.816754	0.406417
0.315897	0.769266
0.652997	0.53394
0.656458	0.135705
0.220835	0.665282
0.436614	0.247645
0.275276	0.849423
0.234306	0.438666
0.654763	0.13365
0.511314	0.396473
0.988116	0.929243
0.722329	0.222975
0.729682	0.807497
0.584404	0.368111
0.619037	0.852474
0.136894	0.483454
0.788624	0.531461
0.458855	0.245766
0.924864	0.842068
0.387051	0.123355
0.928328	0.175779
0.964578	0.506765
0.545371	0.344483
0.514568	0.401496
0.142422	0.812414
0.746837	0.254647
0.606908	0.242373
0.309887	0.729524
0.0507551	0.718539
0.568936	0.14978
0.112626	0.92923
0.832567	0.263193
0.801135	0.404999
0.356391	0.661362
0.300823	0.981444
0.839339	0.778432
0.462404	0.530818
0.260403	0.144478
0.130628	0.327943
0.246917	0.453398
0.76163	0.575561
0.204802	0.641431
0.650403	0.19604
0.036538	0.512673
0.613568	0.322593
0.933804	0.810312
0.637547	0.754774
0.819549	0.377815
0.56816	0.159463
0.184943	0.247857
0.520597	0.343832
0.169482	0.961583
0.544694	0.574453
0.24712	0.572969
0.44069	0.759451
0.51897	0.00734513
0.448191	0.240042
0.430291	0.680335
0.637031	0.854051
0.408391	0.217381
0.278032	0.42716
0.786041	0.195919
0.415738	0.711026
0.265167	0.997834
0.118717	0.678604
0.7932	0.23691
0.995046	0.605534
0.566493	0.653178
0.873428	0.265182
0.0507676	0.177988
0.953037	0.475155
0.147515	0.520463
0.974183	0.202624
0.550183	0.327379
0.365665	0.689946
0.656392	0.614768
0.354313	0.31036
0.837351	0.521827
0.306125	0.819828
0.740674	0.122721
0.833231	0.0472291
0.0883563	0.0438682
0.675445	0.443716
0.858298	0.780264
0.673081	0.862317
0.558806	0.907843
0.0418756	0.993848
0.238017	0.52448
0.568424	0.365832
0.91661	0.794592
0.056247	0.218727
0.248855	0.777412
0.395894	0.733729
0.0646732	0.647631
0.399223	0.345275
0.0534228	0.186145
0.652175	0.442786
0.0297992	0.990319
0.467337	0.817921
0.287341	0.350995
0.227963	0.47032
0.350928	0.521815
0.0215847	0.293996
0.444141	0.196705
0.828811	0.0537307
0.732808	0.816733
0.188031	0.864835
0.831935	0.926572
0.468562	0.601481
0.841184	0.712339
0.686945	0.56223
0.880484	0.574334
0.188648	0.825868
0.606799	0.799857
0.365068	0.449242
0.0783039	0.164092
0.792042	0.507634
0.122852	0.933979
0.76977	0.0463645
0.357313	0.390362
0.98286	0.948905
0.445402	0.0493755
0.278924	0.84318
0.82229	0.909313
0.368528	0.0507606
0.193891	0.278629
0.834536	0.968561
0.195066	0.911796
0.628691	0.630737
0.773998	0.83893
0.321905	0.47969
0.0754922	0.57589
0.48003	0.256601
0.298628	0.540396
0.395063	0.991576
0.523682	0.543529
0.161061	0.280959
0.377456	0.46823
0.953023	0.245108
0.222173	0.671456
0.600898	0.259299
0.689341	0.616556
0.495696	0.549989
0.874263	0.686855
0.474526	0.881196
0.234185	0.105092
0.253021	0.267968
0.0644908	0.627573
0.859379	0.589293
0.154695	0.467766
0.305447	0.757699
0.786735	0.180757
0.344805	0.503019
0.856436	0.657554
0.0455738	0.965403
0.646319	0.273292
0.421103	0.0227184
0.904727	0.301757
0.456732	0.318899
0.786014	0.420003
0.912215	0.118624
0.899781	0.690058
0.967633	0.427091
0.968377	0.80511
0.731701	0.589593
0.724479	0.789996
0.939457	0.293002
0.599455	0.10243
0.191343	0.73219
0.119867	0.908591
0.167157	0.318545
0.533154	0.584826
0.718009	0.977573
0.50104	0.663517
0.524166	0.631813
0.263905	0.953645
0.764967	0.54664
0.856667	0.208237
0.335898	0.667664
0.40489	0.62395
0.411258	0.162009
0.20203	0.549923
0.278365	0.309646
0.678672	0.378131
0.828305	0.64389
0.401761	0.122088
0.990703	0.193016
0.0577205	0.522675
0.761174	0.903321
0.613789	0.245335
0.214276	0.860968
0.406274	0.480321
0.932597	0.631957
0.922367	0.924244
0.211433	0.466881
0.55616	0.797085
0.747679	0.542948
0.801467	0.795737
0.316157	0.969357
0.689838	0.730997
0.426193	0.863198
0.224018	0.219871
0.561577	0.644908
0.859579	0.606881
0.64266	0.161775
0.822816	0.866117
0.984013	0.211067
0.861739	0.516545
0.394798	0.656031
0.756224	0.814203
0.944888	0.475972
0.346251	0.939864
0.295662	0.204428
0.817392	0.666858
0.925142	0.246279
0.375084	0.842735
0.656773	0.470811
0.215949	0.323032
0.214647	0.397813
0.616511	0.559326
0.447645	0.412988
0.596657	0.215556
0.827342	0.210975
0.341407	0.0226783
0.843638	0.837128
0.384784	0.292923
0.825412	0.406086
0.680303	0.264823
0.85888	0.429012
0.490622	0.246201
0.742062	0.852059
0.0733875	0.298664
0.505178	0.554746
0.0311334	0.386923
0.435261	0.68775
0.265457	0.381977
0.214345	0.362177
0.70897	0.0869566
0.700641	0.103114
0.831471	0.648786
0.710308	0.387051
0.572734	0.00596555
0.0533983	0.826106
0.0601712	0.394789
0.273579	0.726321
0.831733	0.40553
0.915548	0.641127
0.0735703	0.206018
0.516904	0.0888764
0.59951	0.118957
0.824252	0.451434
0.378469	0.440392
0.00417776	0.53914
0.965458	0.658466
0.517194	0.339709
0.719131	0.23434
0.670592	0.290637
0.430495	0.462706
0.242395	0.261267
0.242089	0.083732
0.744817	0.0856559
0.794732	0.455725
0.68247	0.147124
0.602031	0.586799
0.549576	0.426528
0.108749	0.911304
0.923787	0.663742
0.0738627	0.126977
0.306007	0.0190758
0.629882	0.471
0.500111	0.105107
0.564583	0.474208
0.409974	0.446585
0.441233	0.691251
0.702272	0.919473
0.189154	0.208654
0.630842	0.154726
0.0666761	0.853997
0.837633	0.24607
0.171715	0.590475
0.659395	0.945903
0.739324	0.573237
0.458454	0.315058
0.223215	0.195532
0.507578	0.42099
0.994461	0.640995
0.722707	0.665732
0.674083	0.58947
0.496282	0.173195
0.704136	0.512029
0.804496	0.976593
0.75593	0.96165
0.89626	0.931161
0.677759	0.309416
0.362789	0.357328
0.354036	0.404977
0.0765715	0.853115
0.0924486	0.599076
0.227431	0.738847
0.507179	0.0339321
0.831884	0.00249556
0.27577	0.234896
0.132421	0.979721
0.30829	0.580172
0.280115	0.6273
0.0908834	0.593965
0.0280375	0.160405
0.55416	0.254012
0.133152	0.695559
0.549274	0.134716
0.510831	0.328657
0.795469	0.249963
0.685891	0.763532
0.185433	0.0213056
0.765761	0.782289
0.631319	0.104611
0.0847322	0.203562
0.676395	0.43677
0.560685	0.949652
0.228471	0.476098
0.813736	0.126291
0.621721	0.85253
0.555911	0.412073
0.235318	0.539372
0.306436	0.427261
0.200547	0.66517
0.986911	0.0973416
0.756437	0.600474
0.0729874	0.0433732
0.372676	0.412544
0.408466	0.859056
0.135624	0.549716
0.297287	0.595162
0.690384	0.420885
0.41899	0.0800558
0.351382	0.582417
0.94613	0.355467
0.249866	0.755251
0.333197	0.485252
0.442021	0.823267
0.428801	0.191965
0.110751	0.663279
0.460281	0.703266
0.0338625	0.127309
0.126288	0.581557
0.00510374	0.105046
0.832507	0.0513214
0.0263571	0.954335
0.240566	0.613412
0.862716	0.129919
0.693186	0.0784661
0.235329	0.18701
0.253518	0.536325
0.418885	0.855311
0.01764	0.157653
0.591146	0.260609
0.85431	0.0553012
0.964173	0.329829
0.517401	0.783692
0.664754	0.270136
0.737226	0.386889
0.35119	0.603142
0.657677	0.0437372
0.688172	0.222259
0.658088	0.91975
0.998446	0.486682
0.391377	0.776227
0.650364	0.740034
0.468166	0.719805
0.67607	0.180051
0.2967	0.16414
0.826015	0.412067
0.27337	0.258786
0.0840485	0.232543
0.00752466	0.710159
0.970392	0.881543
0.192663	0.961476
0.0167761	0.85731
0.499803	0.939171
0.288398	0.806154
0.901301	0.315343
0.321983	0.53917
0.777018	0.0827165
0.40689	0.334466
0.603183	0.0938159
0.51059	0.37982
0.940535	0.140437
0.160369	0.962638
0.701831	0.226362
0.106174	0.949978
0.656736	0.631102
0.778437	0.371294
0.245749	0.0450502
0.246344	0.654527
0.131831	0.375225
0.620487	0.552298
0.485499	0.611189
0.656966	0.416724
0.875977	0.654481
0.911983	0.82671
0.294119	0.41178
0.734123	0.153216
0.8912	0.221673
0.851599	0.440078
0.311127	0.484748
0.831761	0.272879
0.437431	0.635202
0.692931	0.137605
0.154133	0.953189
0.752689	0.438856
0.955151	0.974609
0.406951	0.649755
0.603891	0.0441481
0.883091	0.0772377
0.960685	0.76217
0.491798	0.391091
0.481698	0.551778
0.680374	0.785204
0.574629	0.372201
0.537866	0.349887
0.365463	0.373951
0.160514	0.166817
0.68161	0.873664
0.653404	0.961377
